osm_id,code,fclass,name,latitude,longitude
"21038927","5621",bus_stop,Marjane Drissia M6,33.562,-7.595
"21039195","5621",bus_stop,Afriquia RA,33.38,-7.567
"21045074","5621",bus_stop,Usine de Thé,33.601,-7.516
"21045148","5621",bus_stop,Aeropol,33.373,-7.567
"21450897","5621",bus_stop,Rue Melilia زنقة مليلية,34.023,-6.831
"25752374","5621",bus_stop,ISTAHT Mohammedia,33.705,-7.357
"26268470","5621",bus_stop,Sakani,33.604,-7.482
"27652229","5621",bus_stop,Beaugosse,33.9,-5.547
"62098812","5661",ferry_terminal,Tanger Ville,35.79,-5.804
"240947699","5661",ferry_terminal,,,
"260152119","5621",bus_stop,,34.055,-4.974
"260152137","5621",bus_stop,,34.06,-4.972
"279302232","5621",bus_stop,Résidence El Hamd,33.557,-7.543
"288084286","5651",airport,Cherif El Idrissi مطار الحسيمة الشريف الإدريسي,35.179,-3.841
"288209978","5621",bus_stop,,35.902,-5.297
"309968360","5622",bus_station,Gare Supratours,31.511,-9.767
"309969139","5622",bus_station,Grand Taxis,31.637,-7.997
"310263692","5622",bus_station,Gare Supratours محطة سوبراتور,31.63,-8.019
"319791271","5661",ferry_terminal,,,
"330347079","5621",bus_stop,Faculté (Mohammedia),33.702,-7.375
"332056637","5621",bus_stop,Moulay Thami,33.49,-7.812
"332057865","5621",bus_stop,Groupe Scolaire La Fourmilière,33.581,-7.665
"332058399","5621",bus_stop,Mosquée Tamaris,33.499,-7.867
"332063285","5621",bus_stop,Angle Sidi Abderrahmane/Boutaleb,33.571,-7.700
"332063371","5621",bus_stop,Morocco Mall,33.578,-7.704
"332068934","5621",bus_stop,Le Pacha,33.564,-7.629
"332202617","5621",bus_stop,ESITH,33.539,-7.662
"332478236","5621",bus_stop,Marché Central,33.899,-5.551
"334649216","5621",bus_stop,Consulat Espagne,33.591,-7.625
"353111101","5621",bus_stop,Centro de Salud - Polavieja,35.283,-2.942
"354977787","5641",taxi,,35.294,-2.941
"356264289","5621",bus_stop,C/ F. Rettschlag con C/ Pegaso,35.297,-2.958
"361156743","5621",bus_stop,Pza. Martín de Córdoba,35.29,-2.949
"366632481","5621",bus_stop,Centro Penitenciario,35.3,-2.944
"370041547","5621",bus_stop,General Astilleros - Hospital Militar,35.281,-2.941
"370057035","5621",bus_stop,Inst. Enrique Nieto,35.287,-2.951
"370363656","5621",bus_stop,J. Guerrero con E. Nieto,35.3,-2.948
"371558655","5621",bus_stop,Acima,35.779,-5.808
"388518138","5661",ferry_terminal,الغزوات,,
"408425279","5621",bus_stop,Lycée Lahlou,33.572,-7.622
"409089229","5621",bus_stop,Cité de l'Air,33.57,-7.665
"419780067","5651",airport,Base aérienne Ben Guerir ⴰⵍⵓⴳⵏ ⴰⴳⵏⵡⴰⵏ ⵏ ⴱⵏⴳⵔⵉⵔ قاعدة بن,32.125,-7.890
"424011207","5621",bus_stop,École Fahd Ibn Abdelaziz,35.768,-5.793
"424019040","5621",bus_stop,Place Mozart,35.772,-5.796
"424048318","5621",bus_stop,Les Arènes,33.59,-7.640
"424052421","5621",bus_stop,Lycée Ziriab,33.581,-7.652
"424092786","5621",bus_stop,APAEI,33.581,-7.632
"424092789","5621",bus_stop,Ibn Chahid,33.579,-7.633
"424093251","5621",bus_stop,Consulat de Russie,33.578,-7.630
"428467762","5621",bus_stop,Cour d'Appel,33.596,-7.603
"428473247","5621",bus_stop,Quartier Hôpitaux,33.577,-7.624
"428474227","5621",bus_stop,Marché des Fleurs,33.583,-7.620
"428476505","5621",bus_stop,Lycée Mohammed V,33.579,-7.615
"428476632","5621",bus_stop,Mosquée El Hoda,33.57,-7.612
"428587309","5621",bus_stop,OFPPT Bahmad,33.588,-7.594
"428612131","5621",bus_stop,Derb Milan,33.571,-7.581
"428617471","5621",bus_stop,Groupe 4 Moulay Rachid,33.568,-7.538
"428617477","5621",bus_stop,Forêt Verte,33.569,-7.534
"428625808","5621",bus_stop,Dior Chaâbi,33.597,-7.551
"428625814","5621",bus_stop,Carr. Zaraba,33.595,-7.557
"428638620","5621",bus_stop,Angle Rue des Pommes d'Or/Panoramique,33.55,-7.621
"428928544","5621",bus_stop,Usine Briq. RGE,33.664,-7.356
"428932530","5621",bus_stop,Espace La Pause,33.562,-7.572
"429316353","5621",bus_stop,Terminus Daouliz,33.603,-7.659
"429316559","5621",bus_stop,Clinique Ben Souda,33.586,-7.652
"429317114","5621",bus_stop,OFPPT El Hank,33.603,-7.647
"444379304","5622",bus_station,,34.036,-6.802
"446815128","5621",bus_stop,,31.373,-5.986
"455153529","5621",bus_stop,Caracolas,35.271,-2.951
"455457741","5621",bus_stop,Chemicals El Madina,33.547,-7.454
"455457746","5621",bus_stop,Dar El Baroud,33.546,-7.447
"455457751","5621",bus_stop,Centre Social (TM),33.543,-7.440
"455457753","5621",bus_stop,Château D Eau Tit Mellil,33.541,-7.434
"455489570","5621",bus_stop,Ain Sbaâ,33.614,-7.535
"455500366","5621",bus_stop,Âin Harrouda Centre,33.635,-7.452
"455500473","5621",bus_stop,Groupe Scolaire Kamel,33.615,-7.491
"455500484","5621",bus_stop,Mansouria,33.619,-7.479
"455502211","5621",bus_stop,Groupe Scolaire Elbayda,33.621,-7.485
"455730462","5621",bus_stop,Royal Golf Anfa,33.584,-7.658
"456479907","5621",bus_stop,Oliverie,33.586,-7.641
"456510091","5621",bus_stop,Derb Foukara,33.566,-7.608
"456519354","5621",bus_stop,Bni M'guild,33.571,-7.605
"456526084","5621",bus_stop,Sorexi,33.589,-7.589
"456526092","5621",bus_stop,École Le Nid,33.587,-7.586
"456529890","5621",bus_stop,Hay Mabrouka,33.566,-7.567
"457854022","5621",bus_stop,Moutana Ibn Harita,33.605,-7.509
"457930600","5621",bus_stop,Café Gattoss,33.623,-7.483
"458736828","5621",bus_stop,Kodia,33.586,-7.557
"458761367","5621",bus_stop,Cté Police Bernoussi,33.603,-7.520
"458761729","5621",bus_stop,Oulmess,33.572,-7.648
"458761792","5621",bus_stop,Café Kairaouan,33.56,-7.675
"459446230","5621",bus_stop,Droguerie Dakhla,33.545,-7.686
"459446235","5621",bus_stop,Zoubir,33.541,-7.683
"459460393","5621",bus_stop,Commissariat Azhar,33.603,-7.492
"459487392","5621",bus_stop,Bournazel,33.57,-7.558
"459488695","5621",bus_stop,Résidences Salma,33.549,-7.555
"459703621","5621",bus_stop,H.E.M.,33.531,-7.622
"459751806","5621",bus_stop,Café Grill Antik,33.532,-7.616
"459773155","5621",bus_stop,Centre Feminin,33.562,-7.602
"459996464","5621",bus_stop,Carrefour,33.574,-7.645
"460013217","5621",bus_stop,École Frères Safa,33.552,-7.584
"460013658","5621",bus_stop,Doha,33.591,-7.518
"460021258","5621",bus_stop,Oued Nassim,33.521,-7.665
"460021271","5621",bus_stop,Mosquée Nassim,33.52,-7.662
"460028053","5621",bus_stop,Hammam Nekhla,33.569,-7.653
"460028115","5621",bus_stop,Khozama,33.536,-7.675
"474996258","5621",bus_stop,Clinique Val Anfa,33.59,-7.653
"480675428","5621",bus_stop,Frontera Benienzar,35.271,-2.935
"485910991","5601",railway_station,Bouskoura,33.461,-7.652
"485940044","5601",railway_station,Ennassim,33.518,-7.658
"485949418","5601",railway_station,Mers Sultan,33.57,-7.609
"485952362","5601",railway_station,Mohammed V,33.374,-7.579
"535988842","5641",taxi,Grands Taxis,35.772,-5.802
"542729229","5621",bus_stop,Gendarmerie Royale,33.9,-5.538
"543979599","5621",bus_stop,Sidi Said,33.891,-5.578
"552065249","5622",bus_station,,35.196,-6.151
"566450739","5621",bus_stop,,35.89,-5.319
"566450850","5622",bus_station,Gare Routière,35.56,-5.371
"566450850","5621",bus_stop,Gare Routière,35.56,-5.371
"595776472","5641",taxi,,29.721,-8.973
"595776473","5621",bus_stop,,29.722,-8.974
"599316558","5641",taxi,,30.331,-9.410
"622178177","5621",bus_stop,,32.021,-4.479
"622472506","5641",taxi,grand taxi,30.331,-5.839
"622472511","5621",bus_stop,ctm,30.325,-5.840
"622478747","5621",bus_stop,,30.086,-6.873
"622489396","5621",bus_stop,,29.746,-7.972
"622576724","5641",taxi,,32.938,-5.669
"635975802","5601",railway_station,بوناكة,31.918,-7.947
"635977791","5601",railway_station,Settat ⵙⵟⵟⴰⵜ سطات,32.994,-7.624
"635981864","5601",railway_station,جمعة العرارشة,32.081,-7.957
"635981870","5601",railway_station,,32.578,-7.816
"647247735","5661",ferry_terminal,الحسيمة,35.246,-3.923
"651919952","5641",taxi,Grands taxis,35.167,-5.266
"659996331","5621",bus_stop,Pharmacie Camilia,35.773,-5.829
"660578091","5621",bus_stop,Place Djemaa Al Fnaa - Arset El Bilk,31.624,-7.991
"694673717","5602",railway_halt,Ain Taoujdate عين تاوجطات,33.934,-5.214
"724159119","5621",bus_stop,Centre Santé Bradaa,33.698,-7.368
"728518907","5621",bus_stop,Collège Yacoub Mansour,33.682,-7.388
"728518953","5621",bus_stop,Mosquée Mali,33.687,-7.390
"728534523","5621",bus_stop,Pharmacie Imane,33.679,-7.391
"728535729","5621",bus_stop,Lydec Alia,33.677,-7.394
"728555939","5621",bus_stop,Boulangerie La Volanté,33.681,-7.393
"728556057","5621",bus_stop,Pharmacie Imane,33.679,-7.391
"728556423","5621",bus_stop,Sté. Seita,33.679,-7.395
"728557093","5621",bus_stop,Lydec Alia,33.677,-7.394
"728591423","5621",bus_stop,Arrêt Tadla,33.689,-7.392
"760382902","5621",bus_stop,Tit Mellil,33.551,-7.487
"760382956","5621",bus_stop,Groupe Zina,33.554,-7.478
"762099478","5621",bus_stop,Rachidia,33.687,-7.381
"762123842","5621",bus_stop,M'Salla (Moh) 2,33.692,-7.374
"860436125","5641",taxi,,34.548,-4.640
"909316179","5622",bus_station,Supratours,30.42,-9.560
"1016725407","5651",airport,Aéroport de Casablanca Tit Mellil,33.597,-7.467
"1020287758","5621",bus_stop,Ain Maàza (Lycée Al Imam Ali),33.884,-5.537
"1021229973","5621",bus_stop,Résidence Achourouk,33.887,-5.499
"1025409497","5641",taxi,Station petit taxi,31.931,-4.426
"1042041424","5651",airport,Ouezzane Airport,34.794,-5.635
"1042041434","5651",airport,Ifrane Airport ⴰⵣⴰⴳⵯⵣ ⵏ ⵉⴼⵔⴰⵏ مطار إفران,33.503,-5.161
"1042041497","5651",airport,Aéroport Ben Slimane ⴰⵣⴰⴳⵯⵣ ⵏ ⴱⵏ ⵙⵍⵉⵎⴰⵏ مطار بن سليمان,33.655,-7.221
"1042041506","5651",airport,Aéroport Beni Mellal ⴰⵣⴰⴳⵯⵣ ⵏ ⴰⵢⵜ ⵎⵍⵍⴰⵍ مطار بني ملال,32.395,-6.328
"1042041514","5651",airport,Aéroport de Sidi Ifni مطار سيدي إيفني,29.371,-10.176
"1042041536","5651",airport,El Jadida Airport - CLOSED,33.232,-8.523
"1042041588","5651",airport,Kenitra Air Base ⴰⵍⵓⴳⵏ ⴰⴳⵏⵡⴰⵏ ⵏ ⵇⵏⵉⵟⵕⴰ قاعدة القنيطر,34.299,-6.596
"1042041602","5651",airport,Sidi Slimane Airport,34.233,-6.049
"1045299774","5601",railway_station,Gare d'El Jadida,33.219,-8.511
"1056404837","5601",railway_station,Ain Taoujdate,33.935,-5.214
"1092128463","5622",bus_station,Souk Al Had,35.028,-5.408
"1104663583","5601",railway_station,Fès-Médina,34.062,-4.958
"1104884043","5621",bus_stop,Bab Tizimi,33.9,-5.564
"1122269283","5621",bus_stop,Angle Oum Rabia/Naciri,33.561,-7.669
"1123540162","5621",bus_stop,Mosquée Ferrara,33.555,-7.686
"1129440771","5621",bus_stop,St-Vélodrome,33.59,-7.646
"1129440800","5621",bus_stop,Vélodrome,33.588,-7.645
"1129495637","5621",bus_stop,Sfax,33.589,-7.611
"1130779580","5621",bus_stop,Hassan II,33.583,-7.624
"1130782943","5621",bus_stop,Mers Sultan,33.585,-7.616
"1131163317","5655",helipad,,34.058,-6.736
"1131163371","5655",helipad,,34.06,-6.735
"1172636344","5661",ferry_terminal,Motril,,
"1182616058","5641",taxi,,31.511,-9.770
"1185669883","5641",taxi,,31.58,-9.540
"1185669894","5622",bus_station,,31.58,-9.539
"1187567327","5622",bus_station,Lima Bus 3 4 5 6,31.516,-9.765
"1187567337","5622",bus_station,Lima Bus 1 2,31.516,-9.766
"1187567338","5622",bus_station,Bab El Borj,31.5,-9.759
"1226364847","5641",taxi,,31.226,-7.675
"1242055763","5622",bus_station,gare routiere khouribga,32.885,-6.909
"1242056085","5621",bus_stop,Palais de Justice,32.888,-6.916
"1242057161","5621",bus_stop,Incia,32.888,-6.919
"1242098252","5621",bus_stop,Portail de la Liberte,32.877,-6.899
"1245964366","5601",railway_station,Marrakech مراكش,31.631,-8.017
"1245964442","5641",taxi,,31.629,-8.019
"1245964468","5641",taxi,,31.631,-8.017
"1246704348","5621",bus_stop,Parc Aquatique,33.45,-7.648
"1261487479","5621",bus_stop,Pasteur,33.574,-7.626
"1311854956","5603",tram_stop,Madinat Al Irfane مدينة العرفان,33.983,-6.864
"1311857650","5603",tram_stop,Cité Universitaire Souissi الحي الجامعي السويسي,33.986,-6.861
"1311859342","5603",tram_stop,Agdal-Avenue de France أكدال-شارع فرنسا,33.997,-6.849
"1311859666","5603",tram_stop,Nations Unies الأمم المتحدة,34,-6.844
"1311863524","5603",tram_stop,Tour Hassan,34.019,-6.827
"1326431614","5621",bus_stop,Lotissement Saklia,33.565,-7.694
"1352758637","5655",helipad,,35.826,-5.714
"1356504513","5641",taxi,tout direction,32.29,-9.236
"1356504522","5641",taxi,,32.303,-9.220
"1356504583","5641",taxi,قامرة,32.312,-9.231
"1357929879","5622",bus_station,8.12.17.18,32.294,-9.224
"1357929910","5622",bus_station,"6",32.307,-9.235
"1357929914","5622",bus_station,8.12.17.18,32.287,-9.229
"1357929918","5622",bus_station,"8.12",32.309,-9.231
"1357929932","5622",bus_station,8.12.17,32.3,-9.221
"1357929976","5622",bus_station,"6",32.307,-9.229
"1357929979","5622",bus_station,8.12.17,32.289,-9.228
"1357929999","5622",bus_station,"8.12",32.307,-9.228
"1357930010","5622",bus_station,8.12.18,32.308,-9.229
"1357930029","5622",bus_station,"6",32.306,-9.230
"1357930080","5622",bus_station,"6",32.306,-9.230
"1357930106","5622",bus_station,"8.12",32.309,-9.231
"1357930109","5622",bus_station,8.12.17,32.294,-9.224
"1357930123","5622",bus_station,4.6.18,32.31,-9.233
"1357930147","5622",bus_station,"6",32.306,-9.234
"1357930155","5622",bus_station,8.12.17,32.303,-9.221
"1357930166","5622",bus_station,"4.6",32.31,-9.233
"1357930179","5622",bus_station,8.12.17.18,32.289,-9.228
"1357930184","5622",bus_station,8.12.17.18,32.3,-9.221
"1357930191","5622",bus_station,8.12.17.18,32.303,-9.221
"1363052408","5622",bus_station,8.12.17,32.287,-9.229
"1363063171","5641",taxi,petit taxi,32.29,-9.236
"1384388703","5641",taxi,,32.112,-9.083
"1385104795","5603",tram_stop,Gare de Salé محطة القطار سلا,34.038,-6.816
"1385104799","5603",tram_stop,Diar ديار,34.041,-6.815
"1385104813","5603",tram_stop,Hay Karima حي كريمة,34.054,-6.794
"1385104814","5603",tram_stop,Tabriquet تابريكت,34.048,-6.801
"1385104815","5603",tram_stop,Mohammed V-Opéra محمد الخامس-أوبرا,34.043,-6.811
"1385104817","5603",tram_stop,Place du 16 Novembre ساحة 16 نونبر,34.025,-6.825
"1385104828","5603",tram_stop,La Poste البريد,34.045,-6.807
"1385128920","5603",tram_stop,Arrazi الرازي,34.035,-6.813
"1385128927","5603",tram_stop,Ibn Rochd ابن رشد,33.989,-6.858
"1385128949","5603",tram_stop,Ibn Sina ابن سينا,33.995,-6.852
"1385128950","5603",tram_stop,Place de Russie ساحة روسيا,34.019,-6.850
"1385128952","5603",tram_stop,Hassan II الحسن الثاني,34.035,-6.800
"1385128955","5603",tram_stop,Ibn Khaldoun ابن خلدون,34.004,-6.843
"1385128965","5603",tram_stop,Hôpital Moulay Youssef,34.011,-6.859
"1385128984","5603",tram_stop,Bab El Had باب الحد,34.021,-6.843
"1385128993","5603",tram_stop,Sidi Mohammed Ben Abdellah,34.016,-6.855
"1385129014","5603",tram_stop,Place Al Joulane L2,34.019,-6.831
"1385129016","5603",tram_stop,Bettana بطانة,34.035,-6.807
"1399376145","5641",taxi,,31.634,-7.999
"1414114263","5621",bus_stop,Derb Kabir,33.572,-7.596
"1414545740","5621",bus_stop,IPUT,33.56,-7.601
"1414545752","5621",bus_stop,Koréa,33.562,-7.598
"1414604443","5621",bus_stop,Café Idouar Ice,33.534,-7.613
"1414604460","5621",bus_stop,Renault QO,33.535,-7.610
"1414604473","5621",bus_stop,Pharmacie Omaria,33.536,-7.602
"1414604477","5621",bus_stop,École Bab Andalou,33.537,-7.606
"1415476513","5621",bus_stop,Mekanssa,33.533,-7.584
"1415476689","5621",bus_stop,Café Achkid,33.541,-7.580
"1415538924","5621",bus_stop,Olibya (Mohammed VI),33.547,-7.584
"1415786939","5621",bus_stop,,33.257,-8.504
"1416772849","5621",bus_stop,Hay El Masjid,33.562,-7.607
"1416772853","5621",bus_stop,Hay El Masjid,33.563,-7.607
"1416772901","5621",bus_stop,Pharmacie Aicha,33.563,-7.601
"1419624332","5622",bus_station,,28.428,-11.110
"1419624333","5641",taxi,,28.435,-11.104
"1447469954","5655",helipad,,35.55,-5.963
"1447932139","5621",bus_stop,Rond Point Merchich,33.452,-7.522
"1457214372","5621",bus_stop,École Chahid Abdellah Hadaoui,33.538,-7.425
"1480599791","5601",railway_station,Souk el Arba du Gharb,34.685,-5.998
"1480989522","5601",railway_station,Matmata مطماطة,34.117,-4.517
"1481054778","5601",railway_station,,34.322,-3.145
"1481071655","5601",railway_station,El Aïoun Sidi Mellouk العيون سيدي ملوك,34.584,-2.511
"1481071911","5601",railway_station,Beni Oukil,34.629,-2.052
"1481325942","5601",railway_station,Tendrara,33.041,-1.944
"1481327305","5601",railway_station,Tiouli تيولي,34.367,-1.835
"1481327698","5601",railway_station,Aïn Bni Mathar عين بني مطهر,34.018,-2.023
"1481327752","5601",railway_station,Oued Heimer وادي الحيمر,34.45,-1.899
"1481328226","5601",railway_station,El Fouchal,33.814,-1.995
"1481328664","5601",railway_station,Jnane Krater,33.573,-1.947
"1481425129","5601",railway_station,gare de Bouznika,33.79,-7.162
"1484989796","5621",bus_stop,Commune Sidi Hajjaj,33.54,-7.414
"1497318276","5621",bus_stop,Contenair Oulad Salh,33.418,-7.672
"1497318285","5621",bus_stop,Sté. Samifi,33.441,-7.655
"1503506294","5621",bus_stop,Municipalité Tit Mellil,33.556,-7.483
"1503506780","5621",bus_stop,Municipalité Tit Mellil,33.556,-7.483
"1526214148","5621",bus_stop,Relax,33.899,-5.518
"1534867006","5641",taxi,grand taxis,35.562,-5.374
"1538535031","5621",bus_stop,ONEP Bni Yakh,33.658,-7.347
"1538610105","5621",bus_stop,Pharmacie Khobzi,33.663,-7.355
"1539081452","5621",bus_stop,Dar Haj Moussa,33.55,-7.463
"1540573047","5601",railway_station,Facultés,33.541,-7.650
"1540612123","5601",railway_station,L'Oasis,33.555,-7.631
"1540882839","5621",bus_stop,H.E.M.,33.531,-7.622
"1542627038","5621",bus_stop,Entree Quartier Erac,32.884,-6.933
"1554272214","5621",bus_stop,Taxi Deroua,33.374,-7.542
"1554778737","5641",taxi,Grand Taxi to Volubilis,33.899,-5.554
"1558144707","5601",railway_station,Guercif جرسيف,34.23,-3.349
"1576269520","5641",taxi,,34.941,-3.534
"1578862507","5622",bus_station,,35.234,-3.930
"1581960970","5601",railway_station,Nador Ville مدينة الناظور,35.184,-2.928
"1588103622","5601",railway_station,Gare de Meknès,33.897,-5.532
"1589080789","5641",taxi,Grand Taxi Ouislane,33.914,-5.486
"1589080919","5621",bus_stop,Diour Doha,33.922,-5.493
"1589080920","5621",bus_stop,Diour Fiach,33.922,-5.489
"1589623514","5621",bus_stop,Pont Hamria,33.897,-5.541
"1589623716","5621",bus_stop,Kharrouba,33.9,-5.525
"1589623725","5621",bus_stop,Kharrouba,33.9,-5.526
"1589623835","5621",bus_stop,ISTA Sidi Baba,33.904,-5.573
"1589644540","5621",bus_stop,Délégation du MEN,33.88,-5.565
"1589896828","5621",bus_stop,Anciens Combattants,33.904,-5.524
"1589903106","5621",bus_stop,Marché Central,33.9,-5.551
"1596350655","5621",bus_stop,Wifak,33.895,-5.580
"1596555745","5655",helipad,,35.593,-5.330
"1601582236","5641",taxi,Taxi to Todra Gorge,31.522,-5.531
"1601789981","5621",bus_stop,,33.867,-5.581
"1603451973","5621",bus_stop,Touarga (Lot Radia Mabrouka),33.877,-5.568
"1606684234","5622",bus_station,CTM,29.719,-8.971
"1606684236","5622",bus_station,"Jawhara, El Hilal",29.721,-8.973
"1606684237","5622",bus_station,STCR,29.72,-8.973
"1608165536","5621",bus_stop,Mosquée Mohammadi,33.868,-5.576
"1608165641","5621",bus_stop,Souk Mabrouka,33.88,-5.573
"1608165929","5621",bus_stop,ISTA Sidi Baba,33.903,-5.573
"1608165932","5621",bus_stop,Sijilmassa,33.873,-5.575
"1608166002","5621",bus_stop,Bab Jdid,33.897,-5.574
"1609235353","5621",bus_stop,Stade D'honneur (Eglise),33.892,-5.538
"1615011596","5641",taxi,Taza - Gare routière,34.232,-4.007
"1620720066","5621",bus_stop,Zouitina Entrée,33.856,-5.515
"1631787343","5622",bus_station,Station Bus Terminus,33.991,-6.736
"1635110408","5641",taxi,Grand Taxis,29.58,-10.035
"1653197100","5603",tram_stop,Place Al Joulane L1,34.018,-6.831
"1653197101","5603",tram_stop,Bab Chellah باب شالة,34.024,-6.834
"1653197102","5603",tram_stop,Bab Rouah باب الرواح,34.012,-6.839
"1653197103","5603",tram_stop,Bibliothèque Nationale,34.009,-6.843
"1653197107","5603",tram_stop,Medina Rabat الرباط المدينة العتيقة,34.022,-6.839
"1653197109","5603",tram_stop,Mohammed V - Gare de Rabat,34.016,-6.836
"1654142232","5603",tram_stop,Pont Hassan II قنطرة الحسن الثاني,34.025,-6.822
"1654158466","5603",tram_stop,Bab Lamrissa باب لمريسة,34.032,-6.819
"1660576934","5622",bus_station,CTM,33.526,-5.115
"1660602704","5641",taxi,,33.899,-5.546
"1660843258","5641",taxi,grand taxi,30.679,-9.483
"1664263860","5601",railway_station,Ras El Ma,33.989,-5.107
"1680913224","5621",bus_stop,Oulad Salh,33.377,-7.692
"1684537914","5621",bus_stop,Shuttle To Tanger Med,35.769,-5.803
"1686960363","5641",taxi,"Grands taxis Akchour, Oued Laou, Dar Akouba سيارات الأجرة الكبرى أقشور، وا",35.17,-5.269
"1686960647","5641",taxi,grand taxi سيارات الأجرة الكبرى,35.244,-5.182
"1686960733","5641",taxi,Grands Taxis Tetouan & Tanger,35.169,-5.269
"1686960797","5641",taxi,grand taxis Larache,35.465,-6.031
"1686960800","5641",taxi,grand taxis,35.229,-5.322
"1686960811","5601",railway_station,Asilah,35.482,-6.024
"1686960867","5641",taxi,Grand Taxis,35.192,-6.153
"1686960922","5641",taxi,grand taxis سيارات الأجرة الكبرى,35.449,-5.092
"1686961116","5641",taxi,grand taxis Tanger,35.466,-6.031
"1686961198","5641",taxi,Petits taxis,35.168,-5.267
"1687018970","5641",taxi,grand taxi Oued Laou سيارات الأجرة الكبرى وادي لو,35.569,-5.363
"1687718627","5641",taxi,grand taxis,34.466,-5.508
"1687718670","5641",taxi,Petite taxis,34.06,-4.982
"1687718689","5641",taxi,Grand Taxis Azrou/Ifrane,34.031,-4.997
"1687718716","5621",bus_stop,,34.043,-5.002
"1687718723","5641",taxi,Petits taxis,34.043,-5.003
"1687729160","5641",taxi,,35.727,-5.911
"1687729212","5641",taxi,Grand Taxis Tanger,35.716,-5.904
"1690522679","5621",bus_stop,SGS,33.624,-7.506
"1690657889","5621",bus_stop,Arrondissement Police Qods,33.616,-7.498
"1690658213","5621",bus_stop,Hay Mabrouka,33.566,-7.567
"1690658394","5621",bus_stop,Marjane Aïn Sbaâ,33.596,-7.530
"1690658869","5621",bus_stop,Espace La Pause,33.562,-7.572
"1693979552","5621",bus_stop,Mosquée Lalla Asma,33.575,-7.540
"1693979871","5621",bus_stop,Sté. Sinfa,33.569,-7.519
"1693979873","5621",bus_stop,Mosquée Lalla Asma,33.575,-7.540
"1695164414","5621",bus_stop,Groupe Scolaire Anoual,33.571,-7.579
"1696704153","5621",bus_stop,Groupe Scolaire Jules Ferry,33.691,-7.371
"1696704856","5621",bus_stop,Lycée Technique (Mohammedia),33.706,-7.365
"1698212152","5621",bus_stop,,34.216,-4.008
"1698212166","5621",bus_stop,,34.204,-4.017
"1698212179","5621",bus_stop,,34.219,-4.006
"1698212185","5621",bus_stop,,34.224,-4.008
"1698212190","5621",bus_stop,,34.221,-4.008
"1698212194","5622",bus_station,CTM,34.222,-4.008
"1698212199","5601",railway_station,Taza تازة,34.233,-4.009
"1698212210","5621",bus_stop,,34.205,-4.015
"1698212220","5621",bus_stop,,34.213,-4.012
"1698212228","5641",taxi,Grand Taxis Bab Bouidir,34.203,-4.017
"1698212257","5621",bus_stop,,34.221,-4.008
"1698212269","5641",taxi,Grand Taxis,34.222,-4.011
"1698212271","5621",bus_stop,,34.222,-4.008
"1698248375","5641",taxi,Grand Taxis,34.997,-5.901
"1698666997","5621",bus_stop,Taza Haute,34.209,-4.015
"1700506828","5621",bus_stop,Mandarouna,33.529,-7.617
"1701619528","5641",taxi,Grands Taxis,34.046,-5.005
"1746196117","5621",bus_stop,École Bab Andalou,33.537,-7.606
"1746196131","5621",bus_stop,Sports Plazza,33.546,-7.632
"1746196157","5621",bus_stop,Sports Plazza,33.546,-7.632
"1755434121","5621",bus_stop,Hay El Falah,33.559,-7.550
"1784000750","5622",bus_station,,30.694,-6.447
"1784203847","5601",railway_station,Hassi Berkane,34.869,-2.904
"1786963275","5641",taxi,,34.673,-4.627
"1787588260","5641",taxi,Grand taxi,34.537,-4.638
"1793977625","5621",bus_stop,Lot Walili,33.94,-5.216
"1824581019","5621",bus_stop,,33.852,-6.853
"1824581024","5621",bus_stop,,33.857,-6.856
"1824603746","5621",bus_stop,,33.985,-6.853
"1824603809","5621",bus_stop,,33.985,-6.851
"1824603859","5641",taxi,,33.985,-6.852
"1824603869","5641",taxi,,33.983,-6.850
"1824603870","5621",bus_stop,,33.985,-6.850
"1824603937","5641",taxi,,33.987,-6.854
"1833683225","5641",taxi,,35.006,-3.540
"1835989681","5641",taxi,,35.239,-3.928
"1838270426","5621",bus_stop,Lmzabienne,33.514,-7.588
"1838270432","5621",bus_stop,Mandarouna,33.529,-7.617
"1840019065","5641",taxi,,31.635,-7.991
"1848117149","5621",bus_stop,Café Haouzia,33.563,-7.570
"1848422166","5621",bus_stop,Showroom,33.601,-7.541
"1848485600","5621",bus_stop,Port,33.709,-7.402
"1848544441","5621",bus_stop,L'Academie,33.57,-7.668
"1849018701","5621",bus_stop,Mosquée Mali,33.687,-7.390
"1849018727","5621",bus_stop,Arrêt Tadla,33.689,-7.392
"1849018804","5621",bus_stop,Gare Routière Mohammedia,33.692,-7.391
"1849019214","5621",bus_stop,Bradâa,33.7,-7.371
"1849019215","5621",bus_stop,Bradâa,33.7,-7.371
"1849019247","5621",bus_stop,Salam,33.7,-7.360
"1849019257","5621",bus_stop,Salam,33.701,-7.359
"1849019274","5621",bus_stop,Riad Salam,33.701,-7.355
"1849019278","5621",bus_stop,Mosquée Riad Salam,33.701,-7.357
"1849019399","5621",bus_stop,Résidence Fleur de Lys,33.705,-7.369
"1849019426","5621",bus_stop,Faculté Sciences Mohammedia,33.705,-7.360
"1849432507","5621",bus_stop,Lahraouienne,33.551,-7.531
"1849432556","5621",bus_stop,Collège El Youssi,33.556,-7.536
"1849432558","5621",bus_stop,Collège El Youssi,33.556,-7.536
